tau,feasible,clean_coverage,clean_cmsa,degraded_coverage,degraded_cmsa,failure_recall,abstention_precision
0.9969135802469136,False,0.5366666666666666,0.9937888198757764,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.996996996996997,False,0.5333333333333333,0.99375,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9970409337497945,False,0.53,0.9937106918238994,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9971181556195965,False,0.5266666666666666,0.9936708860759493,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9971212666426772,False,0.5233333333333333,0.9936305732484076,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9971287940935193,False,0.52,0.9935897435897436,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9971305595408895,False,0.5166666666666667,0.9935483870967742,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9973169796857033,False,0.5166666666666667,0.9935483870967742,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9973739495798319,False,0.5133333333333333,0.9935064935064936,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.997379276874545,False,0.51,0.9934640522875817,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9973998959958398,False,0.5066666666666667,0.993421052631579,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9974025974025974,False,0.5033333333333333,0.9933774834437086,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9975186104218362,False,0.5,0.9933333333333333,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9976844194508766,False,0.49666666666666665,0.9932885906040269,0.42333333333333334,0.8976377952755905,0.896,0.6473988439306358
0.9977155910908052,False,0.49666666666666665,0.9932885906040269,0.42,0.8968253968253969,0.896,0.6436781609195402
0.9977502812148481,False,0.49333333333333335,0.9932432432432432,0.42,0.8968253968253969,0.896,0.6436781609195402
0.9978002639683238,False,0.49,0.9931972789115646,0.42,0.8968253968253969,0.896,0.6436781609195402
0.9978048780487805,False,0.4866666666666667,0.9931506849315068,0.42,0.8968253968253969,0.896,0.6436781609195402
0.9978452595710563,False,0.4866666666666667,0.9931506849315068,0.4166666666666667,0.904,0.904,0.6457142857142857
0.9979910714285715,False,0.4866666666666667,0.9931506849315068,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9979923710098374,False,0.48333333333333334,0.993103448275862,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9979938477999197,False,0.48,0.9930555555555556,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9980229339659945,False,0.4766666666666667,0.993006993006993,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9980774512496566,False,0.47333333333333333,0.9929577464788732,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9980890287769785,False,0.47,0.9929078014184397,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.998104153089638,False,0.4666666666666667,0.9928571428571429,0.41333333333333333,0.9032258064516129,0.904,0.6420454545454546
0.9981216247945527,False,0.4666666666666667,0.9928571428571429,0.41,0.9024390243902439,0.904,0.6384180790960452
0.9981245311327832,False,0.4633333333333333,0.9928057553956835,0.41,0.9024390243902439,0.904,0.6384180790960452
0.9981481481481481,False,0.4633333333333333,0.9928057553956835,0.4066666666666667,0.9016393442622951,0.904,0.6348314606741573
0.9982149940499802,False,0.46,0.9927536231884058,0.4066666666666667,0.9016393442622951,0.904,0.6348314606741573
0.9982871655543086,False,0.46,0.9927536231884058,0.4033333333333333,0.9008264462809917,0.904,0.6312849162011173
0.9982959955896357,False,0.46,0.9927536231884058,0.4,0.9,0.904,0.6277777777777778
0.9982973893303064,False,0.45666666666666667,0.9927007299270073,0.4,0.9,0.904,0.6277777777777778
0.9983803794539565,False,0.4533333333333333,0.9926470588235294,0.4,0.9,0.904,0.6277777777777778
0.998426435877262,False,0.45,0.9925925925925926,0.4,0.9,0.904,0.6277777777777778
0.9985372988785958,False,0.45,0.9925925925925926,0.39666666666666667,0.8991596638655462,0.904,0.6243093922651933
0.9986172566371682,False,0.45,0.9925925925925926,0.3933333333333333,0.8983050847457628,0.904,0.6208791208791209
0.9987041036717063,False,0.45,0.9925925925925926,0.39,0.8974358974358975,0.904,0.6174863387978142
0.9987063389391979,False,0.45,0.9925925925925926,0.38666666666666666,0.896551724137931,0.904,0.6141304347826086
0.9987396883593034,False,0.44666666666666666,0.9925373134328358,0.38666666666666666,0.896551724137931,0.904,0.6141304347826086
0.9987563595251554,False,0.44333333333333336,0.9924812030075187,0.38666666666666666,0.896551724137931,0.904,0.6141304347826086
0.9987726296409942,False,0.44,0.9924242424242424,0.38666666666666666,0.896551724137931,0.904,0.6141304347826086
0.9987737226277372,False,0.43666666666666665,0.9923664122137404,0.38666666666666666,0.896551724137931,0.904,0.6141304347826086
0.9988363974866186,False,0.43666666666666665,0.9923664122137404,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9988399071925754,False,0.43333333333333335,0.9923076923076923,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9988887654183798,False,0.43,0.9922480620155039,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9990067047429848,False,0.4266666666666667,0.9921875,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9992164684094309,False,0.42333333333333334,0.9921259842519685,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9992180712423979,False,0.42,0.9920634920634921,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.9992396326840967,False,0.4166666666666667,0.992,0.38333333333333336,0.8956521739130435,0.904,0.6108108108108108
0.999240077161396,False,0.4166666666666667,0.992,0.38,0.8947368421052632,0.904,0.6075268817204301
0.9992446092569702,False,0.4166666666666667,0.992,0.37666666666666665,0.8938053097345132,0.904,0.6042780748663101
0.9992537313432835,False,0.4166666666666667,0.992,0.37333333333333335,0.8928571428571429,0.904,0.601063829787234
0.9992573797883533,False,0.4166666666666667,0.992,0.37,0.8918918918918919,0.904,0.5978835978835979
0.9992845993756504,False,0.4166666666666667,0.992,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.9993342210386151,False,0.41333333333333333,0.9919354838709677,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.9993416721527321,False,0.41,0.991869918699187,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.9993861264579497,False,0.4066666666666667,0.9918032786885246,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.9994594594594595,False,0.4033333333333333,0.9917355371900827,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.999468995220957,False,0.4,0.9916666666666667,0.36666666666666664,0.8909090909090909,0.904,0.5947368421052631
0.9994881419552978,False,0.4,0.9916666666666667,0.36333333333333334,0.8899082568807339,0.904,0.5916230366492147
0.9994914392269876,False,0.39666666666666667,0.9915966386554622,0.36333333333333334,0.8899082568807339,0.904,0.5916230366492147
0.9996088019559902,False,0.39666666666666667,0.9915966386554622,0.36,0.8888888888888888,0.904,0.5885416666666666
0.999641919312485,False,0.39666666666666667,0.9915966386554622,0.3566666666666667,0.8878504672897196,0.904,0.5854922279792746
0.9996605950899423,False,0.39666666666666667,0.9915966386554622,0.35333333333333333,0.8867924528301887,0.904,0.5824742268041238
0.999670510708402,False,0.39666666666666667,0.9915966386554622,0.35,0.8857142857142857,0.904,0.5794871794871795
0.9997121473805411,False,0.3933333333333333,0.9915254237288136,0.35,0.8857142857142857,0.904,0.5794871794871795
0.9997166175470414,False,0.39,0.9914529914529915,0.35,0.8857142857142857,0.904,0.5794871794871795
0.9997766735525655,False,0.39,0.9914529914529915,0.3466666666666667,0.8846153846153846,0.904,0.576530612244898
0.9998725058966023,False,0.39,0.9914529914529915,0.3433333333333333,0.883495145631068,0.904,0.5736040609137056
0.9998819362455726,False,0.39,0.9914529914529915,0.34,0.8823529411764706,0.904,0.5707070707070707
0.9999150237933379,False,0.39,0.9914529914529915,0.33666666666666667,0.8910891089108911,0.912,0.5728643216080402
1.0,False,0.38666666666666666,0.9913793103448276,0.33666666666666667,0.8910891089108911,0.912,0.5728643216080402
